,listing_id,name,host_id,host_name,neighbourhood_full,coordinates,room_type,price,number_of_reviews,last_review,reviews_per_month,availability_365,rating,number_of_stays,5_stars,listing_added
3597,8951315,Cozy (2) bedrooms in Brooklyn NYC.,46786142,Janet & Vincent,"Brooklyn, East Flatbush","(40.65012, -73.94055999999998)",Private room,75$,15,2018-10-08,0.33,355,3.3367446818067785,18.0,0.7245586209467403,2018-04-04
3598,4482783,"❤️ of Wburg, Private Living+Entrance",1869332,Elli,"Brooklyn, Williamsburg","(40.7188, -73.95775)",Private room,139$,6,2017-07-29,0.12,36,3.685413280646547,7.1999999999999975,0.7027936281223699,2017-01-23
3599,16298489,Sunny Room,47675184,Antonio,"Brooklyn, Bedford-Stuyvesant","(40.69201, -73.9475)",Private room,35$,7,2017-01-12,0.22,0,3.440627902077955,8.4,0.7595216093865529,2016-07-09
3600,21924815,Like live in your own home while traveling,113356258,Judy,"Manhattan, Upper East Side","(40.77752, -73.94726)",Private room,100$,0,,,0,,,,2018-05-04
3601,6851700,Private room in quintessential BK!,35902297,Meg,"Brooklyn, Carroll Gardens","(40.67416, -73.99955)",Private room,40$,0,,,0,,,,2018-04-21
3602,23204924,Quiet Brooklyn Artist Apartment With A View,594634,Alexandra,"Brooklyn, Clinton Hill","(40.68651, -73.96604)",Entire home/apt,200$,1,2019-06-19,1.0,0,3.0435930183963222,1.2,0.623246465892929,2018-12-14
3603,35365315,A huge studio by the Fulton Station,265362077,Heeju,"Manhattan, Civic Center","(40.71262, -74.00698)",Entire home/apt,175$,0,,,346,,,,2018-05-09
3604,36308266,A large bedroom with a king size bed in Queens.,272267421,Darkhan,"Queens, Maspeth","(40.73452, -73.88795)",Private room,70$,0,,,75,,,,2018-02-08
3605,9684366,"UWS, Big Private Room, CP + Metro!",16024390,M,"Manhattan, Upper West Side","(40.79499000000001, -73.96631)",Private room,139$,0,,,0,,,,2018-07-26
3606,18817404,1 BR Greenpoint Abode,8833885,Leslie,"Brooklyn, Greenpoint","(40.72528, -73.94467)",Private room,125$,1,2018-04-26,0.07,0,4.929502665204364,1.2,0.7197973674997995,2017-10-21
3607,2274084,3 Bedroom Apartment,11610321,Patrick,"Manhattan, Kips Bay","(40.74215, -73.98018)",Entire home/apt,2750$,0,,,0,,,,2018-10-08
3608,22176896,One-Off Easter Holiday Deal in Cozy Gem,1664473,Cj,"Brooklyn, Prospect-Lefferts Gardens","(40.6589, -73.94975)",Entire home/apt,120$,0,,,0,,,,2018-04-03
3609,13640966,"One Bedroom Apartment in Brownstone in Harlem, NYC",79141968,Conrad,"Manhattan, Harlem","(40.81044, -73.94915999999998)",Entire home/apt,150$,13,2019-06-09,0.37,207,4.771102780905951,15.6,0.9154330028368878,2018-12-04
3610,14505483,Beautiful King Bedroom in the heart of Ditmas Park,14942902,Bibi,"Brooklyn, Flatbush","(40.63135, -73.9651)",Private room,150$,0,,,358,,,,2018-07-23
3611,30071905,Amazing Central Park Apartment Close to everything,78325795,Bozhena,"Manhattan, Harlem","(40.80616, -73.95007)",Entire home/apt,269$,29,2019-07-03,3.88,1,3.8772645735939606,34.8,0.7714275262272463,2018-12-28
3612,13492449,[TRUE 1br] Heart of the West Village,31489150,Kelly,"Manhattan, West Village","(40.7332, -74.0039)",Entire home/apt,190$,2,2016-09-17,0.05,0,3.2429902400069057,2.4,0.7626886952672539,2016-03-14
3613,31438520,"Kozzy in Clinton Hill Brooklyn, NY,",1290193,Henry,"Brooklyn, Bedford-Stuyvesant","(40.68617, -73.95926999999998)",Private room,50$,3,2019-05-28,1.76,365,3.1340408246874905,3.6,0.6860860070866588,2018-11-22
3614,23218152,Spacious Greenpoint Living - Private Room,9804931,Byron,"Brooklyn, Greenpoint","(40.72672, -73.9517)",Private room,80$,0,,,0,,,,2018-05-15
3615,28839265,Cozy MasterBed Room Suite w/Jacuzzi Tub,10321540,Steven,"Queens, Bayswater","(40.60845, -73.75861)",Private room,60$,9,2019-06-12,1.13,84,4.6113888588112975,10.8,0.8071945532648995,2018-12-07
3616,34065823,"*female only* cozy room, summer sublet",32736976,Elien,"Brooklyn, Sunset Park","(40.64296, -74.0056)",Private room,24$,0,,,71,,,,2018-09-07
3617,19280513,Charming -One bedroom -Williamsburg,18747504,Schimpff,"Brooklyn, Williamsburg","(40.71886, -73.95695)",Private room,100$,1,2017-06-22,0.04,0,3.0019982431812715,1.2,0.6406038092488145,2016-12-17
3618,28311763,"Spacious, Bright, and Convienent in East Harlem",34607882,Dawn,"Manhattan, East Harlem","(40.7984, -73.9427)",Entire home/apt,115$,1,2018-10-25,0.12,0,3.490033943212895,1.2,0.7246633490867039,2018-04-21
3619,21733997,Cozy Light Filled 1 Bedroom,16068417,Jamie,"Brooklyn, Bedford-Stuyvesant","(40.68639, -73.93263)",Entire home/apt,80$,8,2019-04-29,0.41,229,4.801898844123609,9.6,0.7702181337211226,2018-10-24
3620,9977322,Private bedroom in Tribeca,12573771,Guerin,"Manhattan, Tribeca","(40.71689, -74.00563000000002)",Private room,75$,0,,,0,,,,2018-05-26
3621,33094220,Bright and Quiet near Union Square in the Village,249069377,Natasha,"Manhattan, Greenwich Village","(40.73424, -73.99355)",Private room,120$,7,2019-06-12,1.96,13,4.104535597359044,8.4,0.7275675962932525,2018-12-07
3622,2154567,Cozy Brownstone Suite,9430366,Sharon And Ronn,"Brooklyn, Bedford-Stuyvesant","(40.68232, -73.92746)",Entire home/apt,185$,159,2019-06-30,3.2,348,3.2787367362495585,190.8,0.7380570414021844,2018-12-25
3623,15226075,Cozy 4 Bedroom's Times Square Apartment!,68315940,Patrick,"Manhattan, Theater District","(40.76093, -73.98326999999998)",Private room,302$,0,,,179,,,,2018-03-19
3624,10088636,"2 Twin beds, 2 guests - Manhattan, Upper West Side",216227,Victor,"Manhattan, Harlem","(40.82232, -73.95696)",Private room,60$,219,2019-06-23,5.95,280,3.5012625515839315,262.8,0.7717975430726096,2018-12-18
3625,1069266,Stay like a real New Yorker!,5867023,Michael,"Manhattan, Midtown","(40.75783, -73.96383)",Entire home/apt,145$,146,2019-06-09,1.94,148,4.338745508149623,175.2,0.7164986670477188,2018-12-04
3626,35844386,Brooklyn.,67302443,Madina,"Brooklyn, Crown Heights","(40.66603, -73.92925)",Shared room,50$,0,,,314,,,,2018-07-03
3627,742795,Spacious Heart of Ft. Greene Studio,3889383,Elizabeth,"Brooklyn, Fort Greene","(40.68736, -73.97496)",Entire home/apt,100$,273,2019-06-20,3.35,45,4.65784169341112,327.6,0.8714797563303143,2018-12-15
3628,31530836,Cozy Priv Room! in Prime East Village!,180126576,P,"Manhattan, East Village","(40.72471, -73.98366999999998)",Private room,100$,1,2019-04-12,0.34,0,4.547565371218222,1.2,0.7320528610584851,2018-10-07
3629,13108191,"Sixth Ave Chelsea, 1bd Serviced Apartment",22541573,Ken,"Manhattan, Chelsea","(40.74451, -73.99235999999998)",Entire home/apt,270$,0,,,350,,,,2018-03-09
3630,22432585,Peaceful Escape |Sunny+Modern| Close to Everything,3244298,Shek,"Manhattan, East Harlem","(40.79202, -73.93999000000002)",Private room,95$,8,2019-05-13,0.44,146,4.225869658227726,9.6,0.6964750885176753,2018-11-07
3631,12621050,"Clean, Mod & Quick to Times Square",15218314,Ronald,"Manhattan, Harlem","(40.81251, -73.95411999999997)",Private room,43$,0,,,0,,,,2018-05-05
3632,25265496,Beautiful large 2 br appartement in Brooklyn!,22935245,Anne,"Brooklyn, Bedford-Stuyvesant","(40.69168, -73.95397)",Entire home/apt,145$,1,2018-07-14,0.08,25,3.88305919214889,1.2,0.619784525961105,2018-01-08
3633,19717109,Great 2BD in TriBeCa,8586684,Julian,"Manhattan, SoHo","(40.72569, -74.00849000000002)",Entire home/apt,700$,1,2017-07-08,0.04,0,4.5381522330479145,1.2,0.6765098959018777,2017-01-02
3634,18460119,Private Room in Homey Roosevelt Island Apartment,127999994,Kate,"Manhattan, Roosevelt Island","(40.76208, -73.94954)",Private room,,85,2019-06-30,3.28,211,4.494711765411319,102.0,0.737460361335073,2018-12-25
3635,15054327,"Home 4 Medical Professionals - The ""Crepitus""",26377263,Stat,"Queens, Edgemere","(40.59304, -73.77339)",Private room,40$,0,,,313,,,,2018-06-27
3636,31882099,Comfy Private Room w/ Full Bed - Nearby Subway,238957303,Gui,"Brooklyn, Bedford-Stuyvesant","(40.68354, -73.9378)",Private room,44$,13,2019-06-26,2.58,162,4.560506374723882,15.6,0.8991337775148395,2018-12-21
3637,26754406,Midtown NYC Loft,126962637,Mathew,"Manhattan, Murray Hill","(40.74849, -73.97873)",Entire home/apt,145$,28,2019-06-19,2.43,43,3.709279687308333,33.6,0.6444149339471574,2018-12-14
3638,20870201,Gorgeous Studio + Fully-stocked Italian Kitchen,49700889,Sarah,"Brooklyn, Bedford-Stuyvesant","(40.68071, -73.91873000000002)",Entire home/apt,70$,15,2017-12-18,0.69,0,4.3681000131727,18.0,0.653077725969763,2017-06-14
3639,5317871,Private Room in Fort Greene! (Baby Friendly),7389379,Nikki,"Brooklyn, Fort Greene","(40.68436, -73.9735)",Private room,65$,0,,,0,,,,2018-02-07
3640,4587905,New 2 br Apt Williamsburg,3693416,Carolina,"Brooklyn, Greenpoint","(40.72214, -73.94835)",Entire home/apt,450$,0,,,0,,,,2018-10-06
3641,4982969,Beautiful room in Brooklyn,2803589,Helida,"Brooklyn, Prospect-Lefferts Gardens","(40.65833, -73.95196)",Private room,45$,0,,,0,,,,2018-07-07
3642,32370730,CITY VIEWS LARGE APARTMENT,243037591,Maria,"Manhattan, Flatiron District","(40.74189000000001, -73.99019)",Entire home/apt,488$,14,2019-07-02,3.65,76,3.462062390554776,16.8,0.6386090619923391,2018-12-27
3643,14554093,Cozy West Village Studio with Beautiful Rooftop,1258319,Katherine,"Manhattan, West Village","(40.73933, -74.00241)",Entire home/apt,250$,4,2018-04-20,0.12,0,3.353328018473225,4.8,0.7491472960714786,2017-10-15
3644,33607399,"Premium FiDi 1BR w/ Roofdeck, Gym + Doorman near Wall St. by Blueground",107434423,Blueground,"Manhattan, Financial District","(40.70429, -74.00714)",Entire home/apt,332$,0,,,115,,,,2018-04-29
3645,26756339,vicky客栈5,180991373,Vicky,"Queens, Flushing","(40.74247, -73.82439000000002)",Private room,40$,52,2019-07-07,4.32,15,4.046170054979663,62.4,0.7225643146513123,2019-01-01
3646,15874648,A cozy and private place,102924482,Luis,"Manhattan, Harlem","(40.82514000000001, -73.95489)",Private room,60$,41,2019-06-09,1.31,98,4.219614718260543,49.2,0.6186610788178922,2018-12-04
3647,35481276,NIGHT CRAS PAD,153371127,Nancy,"Queens, Jackson Heights","(40.74908, -73.87961)",   Shared room      ,28$,0,,,341,,,,2018-10-13
3648,28646412,Astoria Queens. A Perfect Room to Stay in 3BR2BA,137358866,Kazuya,"Queens, Astoria","(40.768, -73.92388000000003)",Private room,45$,0,,,246,,,,2018-04-14
3649,1137270,large Private room in UWS New York,6169516,Audra,"Manhattan, Upper West Side","(40.78892000000001, -73.97435)",Private,135$,13,2016-08-23,0.17,219,3.3332437542560114,15.6,0.6213420684655608,2016-02-18
3650,13493430,"Fully Furnished, sunny 2BR 1BA Summer sublet!",3341869,Erez,"Brooklyn, Kensington","(40.64328, -73.97506)",Entire home/apt,85$,1,2016-08-14,0.03,0,3.721656571257404,1.2,0.6607133597054075,2016-02-09
3651,33089083,Chic 2 bedroom Brownstone with garden 17m to MHTN.,249030378,Gloria,"Brooklyn, Bedford-Stuyvesant","(40.68965, -73.92908)",Entire home/apt,110$,13,2019-07-03,3.71,161,3.916443756025889,15.6,0.7850400790511185,2018-12-28
3652,14010651,Perfect 3br in Lower East Side,55208833,Kevin,"Manhattan, Lower East Side","(40.71944000000001, -73.98441)",Entire home/apt,275$,0,,,0,,,,2018-05-08
3653,17602108,NYU/E.Village Cafes & Bars*6 month $3500/mo,119623927,Lisa,"Manhattan, East Village","(40.72804, -73.98665)",Entire home/apt,117$,15,2019-05-28,0.56,332,3.629451949638659,18.0,0.647946618363776,2018-11-22
3654,2103480,Thanksgiving in Manhattan!,10725397,Andrea,"Manhattan, Upper West Side","(40.77822000000001, -73.98016)",Entire home/apt,560$,0,,,0,,,,2018-07-05
3655,21582170,Spacious Apartment in Park Slope with Garden,36293942,Efren,"Brooklyn, South Slope","(40.66394, -73.98298)",Entire home/apt,150$,2,2018-01-02,0.1,0,4.0410582671986575,2.4,0.6985174678745791,2017-06-29
3656,8207764,Beautiful & Cozy One Bedroom Apt,9911159,Vicky,"Manhattan, East Harlem","(40.79505, -73.93925)",Entire home/apt,175$,24,2017-01-02,0.52,0,3.0277994559300465,28.8,0.7074334504127496,2016-06-29
3657,5242156,Park Slope townhouse apartment,956379,David,"Brooklyn, South Slope","(40.66309, -73.98496999999998)",Entire home/apt,180$,84,2019-05-31,1.7,204,3.299756369147567,100.8,0.6441790544069689,2018-11-25
3658,21437509,Peaceful Artist's Room in Williamsburg,13081524,Sarah,"Brooklyn, Williamsburg","(40.71226, -73.93949)",Private room,60$,48,2019-06-29,2.3,13,3.2239068764049734,57.6,0.6198121682859012,2018-12-24
3659,1809547,"Priv room in 3 bdrm apt - Room ""B""",9207223,Ryan,"Manhattan, East Harlem","(40.80126, -73.9454)",Private room,75$,22,2016-01-05,0.32,177,4.35034803856242,26.4,0.6143767005665515,2015-07-02
3660,29629244,Boutique Cozy Queen Room,33213436,Alec,"Brooklyn, Gowanus","(40.67983, -73.98408)",Private room,139$,16,2019-06-22,2.04,363,3.647172011648452,19.2,0.6613737711456121,2018-12-17
3661,22013423,Fully Stocked 1-Bedroom in Astoria!,48356178,Brandon,"Queens, Long Island City","(40.75797, -73.92908)",Entire home/apt,113$,9,2018-09-09,0.49,0,3.030609734018829,10.8,0.7709802026366466,2018-03-06
3662,30018456,COMFORTABLE PRIVATE ROOM IN FLATBUSH!,72015600,XaXa,"Brooklyn, Flatbush","(40.64664000000001, -73.95486)",Private room,60$,3,2019-01-27,0.48,0,3.684380772212476,3.6,0.7465912430473959,2018-07-24
3663,18872858,Elegant  Studio in a great cottage,57165692,Charles,"Bronx, Baychester","(40.87188, -73.842)",Entire home/apt,75$,69,2019-07-06,2.68,119,3.6534633873696936,82.8,0.7324999283238108,2018-12-31
3664,24853655,Luxury 1BR close to Columbus Circle/Central Park,102351927,Jon,"Manhattan, Hell's Kitchen","(40.76482, -73.98674)",Entire home/apt,224$,10,2019-07-06,0.74,0,3.481864458179027,12.0,0.6622415335924623,2018-12-31
3665,9420768,Come Enjoy My Trendy Harlem,48603189,Marcella,"Manhattan, Harlem","(40.82402, -73.9456)",Private room,70$,17,2018-01-03,0.4,0,4.540726844596324,20.4,0.861980683947234,2017-06-30
3666,19310278,BestofBrooklyn,54739,Georgi And Alisa,"Brooklyn, Crown Heights","(40.67578, -73.95606)",Entire home/apt,100$,9,2018-11-11,0.47,0,3.5122961725052315,10.8,0.7109368371624741,2018-05-08
3667,21280280,Prince single room,14103991,Ruth,"Queens, Flushing","(40.75602, -73.818)",Private room,40$,29,2019-06-20,1.4,314,3.1592142281958195,34.8,0.7252224848746641,2018-12-15
3668,16194421,Historic Lower East Side,42734669,Rebecca,"Manhattan, Chinatown","(40.7155, -73.99198)",Entire home/apt,120$,4,2017-10-09,0.13,0,4.347314552503298,4.8,0.6847380775272625,2017-04-05
3669,25831152,Spacious room to rest in NYC,52525653,Mike,"Manhattan, Harlem","(40.80549, -73.95129)",Private room,83$,3,2018-09-25,0.28,0,4.281065829053599,3.6,0.6593160598699647,2018-03-22
3670,15916709,Studio apartment near Monte Fiore hospital,18934273,Max,"Bronx, Norwood","(40.87529, -73.8762)",Private room,40$,1,2016-12-24,0.03,0,3.4424397108682707,1.2,0.6554246225920933,2016-06-20
3671,21266924,Welcome! A spacious room close to subway station,153826581,Anne-Laure And Enrique,"Bronx, Morris Heights","(40.8459, -73.91558)",Private room,77$,36,2019-06-21,1.81,5,4.693927903975129,43.2,0.9318612194154616,2018-12-16
3672,16407022,Bedroom in Spacious Williamsburg Loft,22803324,Andrea,"Brooklyn, Williamsburg","(40.70675, -73.96768)",Private room,80$,3,2017-06-02,0.11,0,4.120457764754198,3.6,0.639751012844928,2016-11-27
3673,7410868,Great spot in Lower East Side,5417646,EmiLy,"Manhattan, Lower East Side","(40.71546, -73.9896)",Entire home/apt,120$,3,2016-05-13,0.08,0,4.911371801842087,3.6,0.7032625427350334,2015-11-08
3674,11218995,Nice Room in Comfortable BK apt,24880134,Cam,"Brooklyn, Prospect Heights","(40.67801, -73.96739000000002)",Private room,,2,2016-09-17,0.05,0,3.1173929109568093,2.4,0.7520262227931853,2016-03-14
3675,13479511,Midtown Studio near Central Park,25168709,Lili,"Manhattan, Upper East Side","(40.76184, -73.9569)",Entire home/apt,150$,45,2018-11-08,1.27,6,3.51559117057594,54.0,0.6496491697238748,2018-05-05
3676,36224509,HUGE BEDROOM WITH PATIO ON HISTORIC LENOX AVE!!!,735287,Taprena,"Manhattan, Harlem","(40.81458, -73.93696)",Private room,150$,0,,,215,,,,2018-06-07
3677,15604499,The Parachute Loft Bedrm 1,62605071,Anna,"Brooklyn, Coney Island","(40.57505, -74.00161)",Private room,95$,76,2019-07-05,2.44,163,3.69356910199764,91.2,0.6636699321009658,2018-12-30
3678,16807550,Spacious room in North Williamsburg/Greenpoint,26420701,Helen,"Brooklyn, Greenpoint","(40.72601, -73.95501999999998)",Private room,55$,1,2018-05-06,0.07,0,3.227840061183147,1.2,0.674604477935626,2017-10-31
3679,4813832,Cozy room in Prospect Heights,13486673,David,"Brooklyn, Prospect Heights","(40.67904, -73.97289)",Private room,79$,8,2019-03-13,0.19,24,4.476466370137575,9.6,0.7463823432506068,2018-09-07
3680,5292616,Chelsea Apartment - GREAT LOCATION!!!!,16427090,Frank,"Manhattan, Chelsea","(40.73933, -73.99879)",Entire home/apt,229$,2,2016-11-01,0.06,0,3.586799440253889,2.4,0.7593043574867129,2016-04-28
3681,34111158,Delightful Lower East Side Two Bedroom Apartment,183573239,Janelle,"Manhattan, Chinatown","(40.71655, -73.99224)",Entire home/apt,200$,5,2019-07-01,2.31,11,4.141905492355481,6.0,0.6699952678090069,2018-12-26
3682,16164613,Cozy studio with stunning views of Dwntwn,48832831,Ryan,"Manhattan, Upper West Side","(40.77146, -73.98906)",Entire home/apt,200$,3,2016-12-18,0.1,0,3.9708141542288224,3.6,0.7426118754078954,2016-06-14
3683,12686241,Large Middle Bedroom & Private Backyard,30848788,Jamie,"Brooklyn, Bedford-Stuyvesant","(40.69415, -73.9481)",Private room,45$,41,2019-05-17,1.06,89,4.828892102704965,49.2,0.9080495960490541,2018-11-11
3684,21900721,Cozy room in a shared apt,159794474,Alex,"Manhattan, Upper East Side","(40.777, -73.95770999999998)",Private room,76$,0,,,0,,,,2018-04-19
3685,9116018,Full-Sized Harlem Room with Style,12690012,Sonskeshana,"Manhattan, Harlem","(40.83013, -73.94112)",Private room,65$,17,2019-04-18,0.39,280,3.2385144028924304,20.4,0.6429119815052696,2018-10-13
3686,7501292,Gorgeous 1BR w huge private terrace,5565918,Ted,"Brooklyn, Bedford-Stuyvesant","(40.69141, -73.934)",Entire home/apt,101$,54,2019-04-28,1.14,0,3.3455699128931533,64.8,0.6600423940210646,2018-10-23
3687,437352,Fantastic 2BR in Brooklyn's Best Area,290662,Seth,"Brooklyn, Park Slope","(40.67078, -73.98815)",Entire home/apt,105$,15,2018-12-31,0.17,219,3.5335923195748373,18.0,0.6807219574522272,2018-06-27
3688,2611458,close to Manhattan country setting,13373889,Aaron,"Staten Island, Concord","(40.60375, -74.08065)",Private room,129$,40,2018-10-14,0.85,86,3.229665900595576,48.0,0.7352108520134235,2018-04-10
3689,21528920,Room in Big Apartment Available in Flatbush,14700562,Juli,"Brooklyn, Flatbush","(40.65182, -73.95804)",Private room,39$,0,,,0,,,,2018-09-06
3690,501041,UPWS sunny DUPLEX +PATIO,1386685,Aleksandra,"Manhattan, Upper West Side","(40.78451, -73.97882)",Entire home/apt,300$,0,,,0,,,,2018-09-30
3691,34782691,Mott Haven Dorm EE,30509656,Orit,"Bronx, Port Morris","(40.80868, -73.93015)",Shared room,28$,3,2019-06-21,2.65,362,3.9364492595645753,3.6,0.7542869531069024,2018-12-16
3692,4119794,Large studio in Seaport Area,21371406,Anthony,"Manhattan, Two Bridges","(40.70989, -74.00105)",Entire home/apt,149$,1,2018-01-01,0.05,0,3.454763099267612,1.2,0.6866301917703956,2017-06-28
3693,21112291,Entire Home / Apt in Williamsburg + Rooftop,21383928,Kevin,"Brooklyn, Williamsburg","(40.71195, -73.95872)",Entire home/apt,125$,40,2019-07-03,1.85,0,3.252516538204034,48.0,0.7601248929414408,2018-12-28
3694,30637957,Doorman Elevator Prime Location UN! 5242,16098958,Jeremy & Laura,"Manhattan, Midtown","(40.75554, -73.96533000000002)",Entire home/apt,220$,0,,,332,,,,2018-03-28
3695,62430,BROWNSTONE SUNDRENCHED BEAUTY,197755,Sheila,"Brooklyn, Bushwick","(40.688, -73.9171)",Entire home/apt,99$,111,2019-06-22,2.13,68,4.685604990898781,133.2,0.8737165798858384,2018-12-17
3696,35934018,Home In Briarwood Queens NYC | Near Subway & JFK,270280544,Meital,"Queens, Briarwood","(40.70577, -73.81539000000002)",Entire home/apt,105$,4,2019-07-04,4.0,208,4.962860719009154,4.8,0.6906665694280409,2018-12-29
3697,31885563,Close to Manhattan! Comfortable area to stay♪,200239515,Shogo,"Queens, Sunnyside","(40.73858, -73.92555)",Private room,37$,1,2019-05-20,0.6,0,3.63451872313742,1.2,0.7687782365476065,2018-11-14
3698,5395116,Studio in UWS- Manhattan,14586567,Paula,"Manhattan, Upper West Side","(40.79368, -73.97324)",Entire home/apt,150$,0,,,0,,,,2018-03-13
3699,16585566,Quiet  Clean Private Bedroom  Brooklyn,6600911,Cristina,"Brooklyn, Bensonhurst","(40.61336, -73.9857)",Private room,35$,11,2019-06-08,0.38,79,4.741521954594488,13.2,0.8304873374569288,2018-12-03
3700,3874870,Charming 1-Bedroom in East Village,4564600,Roxanne,"Manhattan, East Village","(40.72915, -73.98501)",Entire home/apt,200$,19,2017-07-06,0.32,0,4.83784802575928,22.8,0.8146389942739287,2016-12-31
3701,22667271,Peaceful Private Luxe Bushwick Space,5680111,Timothy,"Brooklyn, Bushwick","(40.6881, -73.91311999999998)",Private room,71$,19,2019-04-16,1.29,140,4.525995115162567,22.8,0.8550176820280819,2018-10-11
3702,12405814,Sunny + Family Friendly Artist's Apartment,1468472,Eugenia,"Bronx, Longwood","(40.81384, -73.90514)",Entire home/apt,85$,4,2018-08-03,0.31,0,3.405385775307632,4.8,0.7803844054620672,2018-01-28
3703,60680,The gem of the East Village,292630,Mich,"Manhattan, East Village","(40.72654, -73.98049)",Entire home/apt,99$,127,2019-06-20,1.22,320,4.763497979533208,152.4,0.8194609124625247,2018-12-15
3704,6669443,Bedroom with Empire St Bldg View!,8816218,Alexa,"Brooklyn, Williamsburg","(40.71162, -73.94551)",Private room,125$,0,,,0,,,,2018-06-05
3705,36321994,Private room in Williamsburg,273170125,Lipaz,"Brooklyn, Williamsburg","(40.7128, -73.93984)",Private room,99$,0,,,90,,,,2018-04-02
3706,22122388,Fully Furnished Spacious Home for 7 People,99202586,Thelma,"Staten Island, Randall Manor","(40.6311, -74.12816)",Entire home/apt,149$,3,2019-06-16,0.34,354,3.4509849864129425,3.6,0.754422468490921,2018-12-11
3707,14109521,Sunny Bedroom in trendy Bushwick Apt. w/Rooftop,83176398,Cynthia,"Brooklyn, Bushwick","(40.7038, -73.92712)",Private room,50$,0,,,0,,,,2018-10-11
3708,12502633,New Apt. in Park Slope / Gowanus,379619,J. E,"Brooklyn, Gowanus","(40.667, -73.99233000000002)",Entire home/apt,100$,378,2019-07-07,9.67,48,4.690306427203089,453.6,0.8739205693070308,2019-01-01
3709,23040052,Cozy 2 bed 2 bath Pool in building,113805886,Yaacov,"Manhattan, Upper East Side","(40.77717, -73.95130999999998)",Entire home/apt,300$,8,2018-12-27,0.49,342,4.103369620012794,9.6,0.6241114014195442,2018-06-23
3710,11044453,Convent Ave & 127st Col Univ  RM 2,57049951,Eliahu,"Manhattan, Harlem","(40.81238, -73.95319)",Private room,69$,128,2019-05-26,3.16,365,4.93813096419555,153.6,0.8737035047784973,2018-11-20
3711,2987465,"Chic, Modern Apt Near Central Park!",13347167,AFI Apartments,"Manhattan, Upper East Side","(40.77222, -73.95544)",Entire home/apt,118$,3,2018-08-30,0.06,326,4.744691648707747,3.6,0.761780228724207,2018-02-24
3712,7808745,Private Room in Shared Apartment,41106580,Adam,"Manhattan, Kips Bay","(40.74111, -73.97959)",Private room,70$,0,,,0,,,,2018-03-23
3713,29356679,Private Room that’s comfortable and convenient,134170699,Rafa' S,"Queens, Elmhurst","(40.73756, -73.87787)",Private room,65$,2,2019-06-30,1.43,364,4.678329122529432,2.4,0.6311586781372259,2018-12-25
3714,33168966,Lower East Side at East Broadway 2b,168565806,Paolo,"Manhattan, Lower East Side","(40.71171, -73.99077)",Entire home/apt,125$,1,2019-05-26,0.68,46,4.8812572029915655,1.2,0.6698374635781954,2018-11-20
3715,28960088,SOHO 1st Floor | Two Story Apt + Private Backyard,218282660,Maksum,"Manhattan, Nolita","(40.72162, -73.99549)",Entire home/apt,399$,29,2019-06-24,3.16,76,4.182941647519076,34.8,0.6242530515762102,2018-12-19
3716,34813479,"Cozy apartment ,Shared Room Heart of Manhattan 5",262360035,Kuzey,"Manhattan, Hell's Kitchen","(40.76612, -73.98749000000002)",Shared room,75$,4,2019-06-23,2.35,365,4.087058468232549,4.8,0.6003048446432702,2018-12-18
3717,31317255,Zen! Life! Love! Liberation! Color! Creative!,234417391,Letisha,"Manhattan, Upper West Side","(40.79249, -73.96627)",Private room,150$,5,2019-06-09,1.9,20,4.383075827251835,6.0,0.7353058003024218,2018-12-04
3718,16932674,Cozy bedroom in Bushwick Brooklyn!,29464755,Rebecca,"Brooklyn, Bushwick","(40.6978, -73.91677)",Private room,40$,34,2017-10-20,1.16,0,4.6373847151000165,40.8,0.8157724175885476,2017-04-16
3719,4662584,Best value single room in New York B5,20559017,Yohan,"Manhattan, East Harlem","(40.78644, -73.9438)",Private room,45$,4,2018-02-14,0.08,311,3.30974901137437,4.8,0.7052235583891293,2017-08-11
3720,208889,Welcome to Brooklyn! Bed-Stuy,1029021,Jameelah,"Brooklyn, Bedford-Stuyvesant","(40.69025, -73.93323000000002)",Entire home/apt,145$,30,2019-06-24,0.32,11,3.1404549107341726,36.0,0.7790789707388094,2018-12-19
3721,5763191,"BEAUTIFUL APT UPPER WEST SIDE, 68St ONLY GIRLS",29901463,Nadia,"Manhattan, Upper West Side","(40.7726, -73.97928)",Shared room,68$,105,2019-06-23,2.09,302,3.8261499031114097,126.0,0.6859296925434449,2018-12-18
3722,16112503,"Luxury Townhouse , Private Garden",105056232,Ramez,"Manhattan, Greenwich Village","(40.7324, -73.99708000000003)",Entire home/apt,300$,0,,,0,,,,2018-06-14
3723,33941785,Beautiful studio apartment in a perfect location,9380030,Gustav,"Manhattan, East Village","(40.72359, -73.98519)",Entire home/apt,140$,1,2019-06-23,1.0,56,3.089521780240016,1.2,0.6249752856997193,2018-12-18
3724,16299269,Single Minimal Bedroom in Hip area of Brooklyn NYC,4453703,Kraig,"Brooklyn, Bushwick","(40.69731, -73.93271999999997)",Private room,43$,1,2016-12-08,0.03,0,4.675981412783724,1.2,0.7401859954088679,2016-06-04
3725,33998142,Sonder | Wall Street | Superior 3BR + Rooftop,219517861,Sonder (NYC),"Manhattan, Financial District","(40.70597, -74.01248000000002)",Private room,616$,5,2019-06-12,2.46,255,3.8676743120748376,6.0,0.7340960124888906,2018-12-07
